date,entity,currency,account_type,balance
2025-02-08,Entity A,EUR,payable,1208287.94
2025-02-08,Entity A,GBP,payable,1156197.56
2025-02-08,Entity A,JPY,payable,1252197.92
2025-02-08,Entity A,CAD,payable,1232440.95
2025-02-08,Entity B,USD,payable,1193920.92
2025-02-08,Entity B,EUR,payable,1186845.35
2025-02-08,Entity B,GBP,payable,966055.96
2025-02-08,Entity B,JPY,payable,1235882.86
2025-02-08,Entity B,CAD,payable,1230110.06
2025-02-08,Entity C,USD,payable,1164943.98
2025-02-08,Entity C,EUR,payable,1195848.09
2025-02-08,Entity C,GBP,payable,1204039.02
2025-02-08,Entity C,JPY,payable,1200231.44
2025-02-08,Entity C,CAD,payable,1218965.71
2025-02-09,Entity A,USD,payable,1205080.12
2025-02-09,Entity A,EUR,payable,1191096.12
2025-02-09,Entity A,GBP,payable,1095336.69
2025-02-09,Entity A,JPY,payable,1172708.25
2025-02-09,Entity A,CAD,payable,1200982.79
2025-02-09,Entity B,USD,payable,1163297.79
2025-02-09,Entity B,EUR,payable,1191464.67
2025-02-09,Entity B,GBP,payable,905429.62
2025-02-09,Entity B,JPY,payable,1188773.83
2025-02-09,Entity B,CAD,payable,1213183.38
2025-02-09,Entity C,USD,payable,1218016.47
2025-02-09,Entity C,EUR,payable,1218576.32
2025-02-09,Entity C,GBP,payable,1128139.71
2025-02-09,Entity C,JPY,payable,1093664.72
2025-02-09,Entity C,CAD,payable,1125697.77
2025-02-10,Entity A,USD,payable,1131553.8
2025-02-10,Entity A,EUR,payable,1109774.49
2025-02-10,Entity A,GBP,payable,1095148.9
2025-02-10,Entity A,JPY,payable,1125827.39
2025-02-10,Entity A,CAD,payable,1044575.93
2025-02-10,Entity B,USD,payable,1109054.91
2025-02-10,Entity B,EUR,payable,1148146.44
2025-02-10,Entity B,GBP,payable,1125380.76
2025-02-10,Entity B,JPY,payable,1131080.53
2025-02-10,Entity B,CAD,payable,1167303.05
2025-02-10,Entity C,USD,payable,1100762.4
2025-02-10,Entity C,EUR,payable,1077284.47
2025-02-10,Entity C,GBP,payable,1150988.74
2025-02-10,Entity C,JPY,payable,1150252.96
2025-02-10,Entity C,CAD,payable,1125739.8
2025-02-11,Entity A,USD,payable,1090946.99
2025-02-11,Entity A,EUR,payable,1097417.02
2025-02-11,Entity A,GBP,payable,1046290.92
2025-02-11,Entity A,JPY,payable,1141879.7
2025-02-11,Entity A,CAD,payable,1140467.89
2025-02-11,Entity B,USD,payable,1044894.52
2025-02-11,Entity B,EUR,payable,1132067.12
2025-02-11,Entity B,GBP,payable,1113525.9
2025-02-11,Entity B,JPY,payable,1056482.87
2025-02-11,Entity B,CAD,payable,1049121.83
2025-02-11,Entity C,USD,payable,1112301.57
2025-02-11,Entity C,EUR,payable,1081453.67
2025-02-11,Entity C,GBP,payable,1170159.79
2025-02-11,Entity C,JPY,payable,1135465.77
2025-02-11,Entity C,CAD,payable,1116309.56
2025-02-12,Entity A,USD,payable,1142690.95
2025-02-12,Entity A,EUR,payable,1175002.48
2025-02-12,Entity A,GBP,payable,1155628.51
2025-02-12,Entity A,JPY,payable,1141758.45
2025-02-12,Entity A,CAD,payable,852179.9
2025-02-12,Entity B,USD,payable,1244245.67
2025-02-12,Entity B,EUR,payable,1131420.67
2025-02-12,Entity B,GBP,payable,1075727.22
2025-02-12,Entity B,JPY,payable,1137220.72
2025-02-12,Entity B,CAD,payable,1113588.94
2025-02-12,Entity C,USD,payable,1191986.82
2025-02-12,Entity C,EUR,payable,1184688.58
2025-02-12,Entity C,GBP,payable,1103135.57
2025-02-12,Entity C,JPY,payable,1115734.28
2025-02-12,Entity C,CAD,payable,1118809.89
2025-02-13,Entity A,USD,payable,1124254.01
2025-02-13,Entity A,EUR,payable,1150121.38
2025-02-13,Entity A,GBP,payable,1111989.1
2025-02-13,Entity A,JPY,payable,1097095.77
2025-02-13,Entity A,CAD,payable,1167228.83
2025-02-13,Entity B,USD,payable,1167501.57
2025-02-13,Entity B,EUR,payable,1110147.76
2025-02-13,Entity B,GBP,payable,1178134.6
2025-02-13,Entity B,JPY,payable,1117057.28
2025-02-13,Entity B,CAD,payable,1152446.99
2025-02-13,Entity C,USD,payable,1175134.15
2025-02-13,Entity C,EUR,payable,1140975.88
2025-02-13,Entity C,GBP,payable,1160510.02
2025-02-13,Entity C,JPY,payable,1121663.2
2025-02-13,Entity C,CAD,payable,1134461.72
2025-02-14,Entity A,USD,payable,1116648.05
2025-02-14,Entity A,EUR,payable,1095019.29
2025-02-14,Entity A,GBP,payable,1117811.46
2025-02-14,Entity A,JPY,payable,1062937.7
2025-02-14,Entity A,CAD,payable,1105236.28
2025-02-14,Entity B,USD,payable,1113487.41
2025-02-14,Entity B,EUR,payable,1114635.24
2025-02-14,Entity B,GBP,payable,770607.17
2025-02-14,Entity B,JPY,payable,1056793.9
2025-02-14,Entity B,CAD,payable,796711.16
2025-02-14,Entity C,USD,payable,880253.2
2025-02-14,Entity C,EUR,payable,1083200.65
2025-02-14,Entity C,GBP,payable,1109621.46
2025-02-14,Entity C,JPY,payable,1101676.68
2025-02-14,Entity C,CAD,payable,1179652.62
2025-02-15,Entity A,USD,payable,1016490.33
2025-02-15,Entity A,EUR,payable,1046856.84
2025-02-15,Entity A,GBP,payable,1075315.63
2025-02-15,Entity A,JPY,payable,1097280.36
2025-02-15,Entity A,CAD,payable,1046823.36
2025-02-15,Entity B,USD,payable,985309.04
2025-02-15,Entity B,EUR,payable,1056028.86
2025-02-15,Entity B,GBP,payable,1116114.16
2025-02-15,Entity B,JPY,payable,1073320.52
2025-02-15,Entity B,CAD,payable,1071489.74
2025-02-15,Entity C,USD,payable,1019512.3
2025-02-15,Entity C,EUR,payable,1015406.16
2025-02-15,Entity C,GBP,payable,1062754.69
2025-02-15,Entity C,JPY,payable,1004977.87
2025-02-15,Entity C,CAD,payable,1093287.51
2025-02-16,Entity A,USD,payable,945714.37
2025-02-16,Entity A,EUR,payable,978593.93
2025-02-16,Entity A,GBP,payable,904149.55
2025-02-16,Entity A,JPY,payable,963828.15
2025-02-16,Entity A,CAD,payable,932145.8
2025-02-16,Entity B,USD,payable,886701.97
2025-02-16,Entity B,EUR,payable,1001253.91
2025-02-16,Entity B,GBP,payable,1045226.6
2025-02-16,Entity B,JPY,payable,1024759.17
2025-02-16,Entity B,CAD,payable,1006847.85
2025-02-16,Entity C,USD,payable,963015.38
2025-02-16,Entity C,EUR,payable,1011815.83
2025-02-16,Entity C,GBP,payable,1028534.35
2025-02-16,Entity C,JPY,payable,985053.1
2025-02-16,Entity C,CAD,payable,684327.31
2025-02-17,Entity A,USD,payable,599790.17
2025-02-17,Entity A,EUR,payable,785103.6
2025-02-17,Entity A,GBP,payable,859336.89
2025-02-17,Entity A,JPY,payable,901115.88
2025-02-17,Entity A,CAD,payable,959526.84
2025-02-17,Entity B,USD,payable,907168.93
2025-02-17,Entity B,EUR,payable,960271.1
2025-02-17,Entity B,GBP,payable,594557.94
2025-02-17,Entity B,JPY,payable,839522.13
2025-02-17,Entity B,CAD,payable,908358.47
2025-02-17,Entity C,USD,payable,906100.3
2025-02-17,Entity C,EUR,payable,994259.29
2025-02-17,Entity C,GBP,payable,983132.19
2025-02-17,Entity C,JPY,payable,1006845.04
2025-02-17,Entity C,CAD,payable,911732.02
2025-02-18,Entity A,USD,payable,915147.3
2025-02-18,Entity A,EUR,payable,842656.62
2025-02-18,Entity A,GBP,payable,962399.7
2025-02-18,Entity A,JPY,payable,856611.14
2025-02-18,Entity A,CAD,payable,911993.35
2025-02-18,Entity B,USD,payable,859430.22
2025-02-18,Entity B,EUR,payable,879767.65
2025-02-18,Entity B,GBP,payable,869831.83
2025-02-18,Entity B,JPY,payable,879007.31
2025-02-18,Entity B,CAD,payable,566615.22
2025-02-18,Entity C,USD,payable,918537.58
2025-02-18,Entity C,EUR,payable,895688.67
2025-02-18,Entity C,GBP,payable,906022.07
2025-02-18,Entity C,JPY,payable,921125.78
2025-02-18,Entity C,CAD,payable,889321.59
2025-02-19,Entity A,USD,payable,887886.28
2025-02-19,Entity A,EUR,payable,906435.79
2025-02-19,Entity A,GBP,payable,975533.84
2025-02-19,Entity A,JPY,payable,932375.2
2025-02-19,Entity A,CAD,payable,893932.34
2025-02-19,Entity B,USD,payable,943790.7
2025-02-19,Entity B,EUR,payable,946460.9
2025-02-19,Entity B,GBP,payable,948528.24
2025-02-19,Entity B,JPY,payable,888614.79
2025-02-19,Entity B,CAD,payable,900432.64
2025-02-19,Entity C,USD,payable,900655.11
2025-02-19,Entity C,EUR,payable,913302.36
2025-02-19,Entity C,GBP,payable,949285.04
2025-02-19,Entity C,JPY,payable,939575.67
2025-02-19,Entity C,CAD,payable,942736.95
2025-02-20,Entity A,USD,payable,1011166.84
2025-02-20,Entity A,EUR,payable,984561.72
2025-02-20,Entity A,GBP,payable,951334.01
2025-02-20,Entity A,JPY,payable,909650.67
2025-02-20,Entity A,CAD,payable,928424.2
2025-02-20,Entity B,USD,payable,946537.88
2025-02-20,Entity B,EUR,payable,990171.27
2025-02-20,Entity B,GBP,payable,955912.8
2025-02-20,Entity B,JPY,payable,930758.24
2025-02-20,Entity B,CAD,payable,927690.36
2025-02-20,Entity C,USD,payable,954222.95
2025-02-20,Entity C,EUR,payable,992605.58
2025-02-20,Entity C,GBP,payable,1020646.85
2025-02-20,Entity C,JPY,payable,767876.89
2025-02-20,Entity C,CAD,payable,847105.88
2025-02-21,Entity A,USD,payable,936647.99
2025-02-21,Entity A,EUR,payable,935587.28
2025-02-21,Entity A,GBP,payable,1012170.71
2025-02-21,Entity A,JPY,payable,941236.32
2025-02-21,Entity A,CAD,payable,971956.76
2025-02-21,Entity B,USD,payable,962287.48
2025-02-21,Entity B,EUR,payable,871414.54
2025-02-21,Entity B,GBP,payable,987365.49
2025-02-21,Entity B,JPY,payable,965253.06
2025-02-21,Entity B,CAD,payable,816919.34
2025-02-21,Entity C,USD,payable,1113686.71
2025-02-21,Entity C,EUR,payable,958890.65
2025-02-21,Entity C,GBP,payable,936151.37
2025-02-21,Entity C,JPY,payable,1004622.72
2025-02-21,Entity C,CAD,payable,947891.02
2025-02-22,Entity A,USD,payable,856329.46
2025-02-22,Entity A,EUR,payable,906394.85
2025-02-22,Entity A,GBP,payable,928421.89
2025-02-22,Entity A,JPY,payable,882715.01
2025-02-22,Entity A,CAD,payable,885870.95
2025-02-22,Entity B,USD,payable,896604.38
2025-02-22,Entity B,EUR,payable,967304.17
2025-02-22,Entity B,GBP,payable,898968.42
2025-02-22,Entity B,JPY,payable,975619.42
2025-02-22,Entity B,CAD,payable,893856.72
2025-02-22,Entity C,USD,payable,931455.31
2025-02-22,Entity C,EUR,payable,900605.03
2025-02-22,Entity C,GBP,payable,948618.07
2025-02-22,Entity C,JPY,payable,873723.77
2025-02-22,Entity C,CAD,payable,948169.12
2025-02-23,Entity A,USD,payable,871743.47
2025-02-23,Entity A,EUR,payable,841589.02
2025-02-23,Entity A,GBP,payable,860539.83
2025-02-23,Entity A,JPY,payable,928542.89
2025-02-23,Entity A,CAD,payable,872702.47
2025-02-23,Entity B,USD,payable,839079.57
2025-02-23,Entity B,EUR,payable,819000.96
2025-02-23,Entity B,GBP,payable,887404.86
2025-02-23,Entity B,JPY,payable,875022.5
2025-02-23,Entity B,CAD,payable,894989.52
2025-02-23,Entity C,USD,payable,808699.7
2025-02-23,Entity C,EUR,payable,820298.27
2025-02-23,Entity C,GBP,payable,913063.86
2025-02-23,Entity C,JPY,payable,880442.36
2025-02-23,Entity C,CAD,payable,888524.73
2025-02-24,Entity A,USD,payable,803538.37
2025-02-24,Entity A,EUR,payable,802806.36
2025-02-24,Entity A,GBP,payable,881696.19
2025-02-24,Entity A,JPY,payable,883580.95
2025-02-24,Entity A,CAD,payable,798513.07
2025-02-24,Entity B,USD,payable,790871.03
2025-02-24,Entity B,EUR,payable,837702.13
2025-02-24,Entity B,GBP,payable,810071.91
2025-02-24,Entity B,JPY,payable,809238.77
2025-02-24,Entity B,CAD,payable,791990.72
2025-02-24,Entity C,USD,payable,823308.49
2025-02-24,Entity C,EUR,payable,795858.06
2025-02-24,Entity C,GBP,payable,798229.81
2025-02-24,Entity C,JPY,payable,853981.52
2025-02-24,Entity C,CAD,payable,839837.92
2025-02-25,Entity A,USD,payable,886581.45
2025-02-25,Entity A,EUR,payable,801224.96
2025-02-25,Entity A,GBP,payable,867581.52
2025-02-25,Entity A,JPY,payable,950211.8
2025-02-25,Entity A,CAD,payable,852295.4
2025-02-25,Entity B,USD,payable,634598.04
2025-02-25,Entity B,EUR,payable,899826.57
2025-02-25,Entity B,GBP,payable,829229.64
2025-02-25,Entity B,JPY,payable,937080.83
2025-02-25,Entity B,CAD,payable,904473.96
2025-02-25,Entity C,USD,payable,857724.09
2025-02-25,Entity C,EUR,payable,912611.11
2025-02-25,Entity C,GBP,payable,822934.56
2025-02-25,Entity C,JPY,payable,834205.73
2025-02-25,Entity C,CAD,payable,842842.71
2025-02-26,Entity A,USD,payable,912169.17
2025-02-26,Entity A,EUR,payable,891065.97
2025-02-26,Entity A,GBP,payable,982251.6
2025-02-26,Entity A,JPY,payable,922974.1
2025-02-26,Entity A,CAD,payable,947428.47
2025-02-26,Entity B,USD,payable,910514.22
2025-02-26,Entity B,EUR,payable,860504.14
2025-02-26,Entity B,GBP,payable,944130.57
2025-02-26,Entity B,JPY,payable,856838.08
2025-02-26,Entity B,CAD,payable,930582.91
2025-02-26,Entity C,USD,payable,878595.67
2025-02-26,Entity C,EUR,payable,1012819.32
2025-02-26,Entity C,GBP,payable,969782.79
2025-02-26,Entity C,JPY,payable,937558.43
2025-02-26,Entity C,CAD,payable,983876.54
2025-02-27,Entity A,USD,payable,970489.46
2025-02-27,Entity A,EUR,payable,1026081.28
2025-02-27,Entity A,GBP,payable,1012334.52
2025-02-27,Entity A,JPY,payable,1014902.9
2025-02-27,Entity A,CAD,payable,1055236.24
2025-02-27,Entity B,USD,payable,1033641.79
2025-02-27,Entity B,EUR,payable,785987.29
2025-02-27,Entity B,GBP,payable,852119.85
2025-02-27,Entity B,JPY,payable,1024596.78
2025-02-27,Entity B,CAD,payable,959133.95
2025-02-27,Entity C,USD,payable,927067.35
2025-02-27,Entity C,EUR,payable,1010298.5
2025-02-27,Entity C,GBP,payable,977164.46
2025-02-27,Entity C,JPY,payable,1021275.78
2025-02-27,Entity C,CAD,payable,916919.74
2025-02-28,Entity A,USD,payable,1054195.28
2025-02-28,Entity A,EUR,payable,994214.76
2025-02-28,Entity A,GBP,payable,1057252.23
2025-02-28,Entity A,JPY,payable,723926.77
2025-02-28,Entity A,CAD,payable,1041246.19
2025-02-28,Entity B,USD,payable,1061911.4
2025-02-28,Entity B,EUR,payable,1026656.59
2025-02-28,Entity B,GBP,payable,1038042.78
2025-02-28,Entity B,JPY,payable,1049065.2
2025-02-28,Entity B,CAD,payable,1031819.82
2025-02-28,Entity C,USD,payable,983063.53
2025-02-28,Entity C,EUR,payable,1034528.58
2025-02-28,Entity C,GBP,payable,987227.83
2025-02-28,Entity C,JPY,payable,1070012.9
2025-02-28,Entity C,CAD,payable,969263.37
2025-03-01,Entity A,USD,payable,1083192.45
2025-03-01,Entity A,EUR,payable,1059228.79
2025-03-01,Entity A,GBP,payable,1059381.82
2025-03-01,Entity A,JPY,payable,955473.88
2025-03-01,Entity A,CAD,payable,1028902.29
2025-03-01,Entity B,USD,payable,1088188.81
2025-03-01,Entity B,EUR,payable,1021301.95
2025-03-01,Entity B,GBP,payable,998923.78
2025-03-01,Entity B,JPY,payable,1016579.47
2025-03-01,Entity B,CAD,payable,1039315.17
2025-03-01,Entity C,USD,payable,1007991.45
2025-03-01,Entity C,EUR,payable,1091398.96
2025-03-01,Entity C,GBP,payable,1039459.57
2025-03-01,Entity C,JPY,payable,1019823.5
2025-03-01,Entity C,CAD,payable,989992.53
2025-03-02,Entity A,USD,payable,1041344.84
2025-03-02,Entity A,EUR,payable,1040433.63
2025-03-02,Entity A,GBP,payable,990278.62
2025-03-02,Entity A,JPY,payable,932513.81
2025-03-02,Entity A,CAD,payable,864668.71
2025-03-02,Entity B,USD,payable,1014494.84
2025-03-02,Entity B,EUR,payable,1029583.93
2025-03-02,Entity B,GBP,payable,1039935.72
2025-03-02,Entity B,JPY,payable,1001574.71
2025-03-02,Entity B,CAD,payable,1023344.62
2025-03-02,Entity C,USD,payable,922433.88
2025-03-02,Entity C,EUR,payable,995637.04
2025-03-02,Entity C,GBP,payable,1040107.32
2025-03-02,Entity C,JPY,payable,982675.21
2025-03-02,Entity C,CAD,payable,1024326.34
2025-03-03,Entity A,USD,payable,1039365.98
2025-03-03,Entity A,EUR,payable,1007789.11
2025-03-03,Entity A,GBP,payable,1028309.63
2025-03-03,Entity A,JPY,payable,982981.78
2025-03-03,Entity A,CAD,payable,1013226.63
2025-03-03,Entity B,USD,payable,1045899.73
2025-03-03,Entity B,EUR,payable,1027770.0
2025-03-03,Entity B,GBP,payable,998029.83
2025-03-03,Entity B,JPY,payable,1030459.74
2025-03-03,Entity B,CAD,payable,1050075.47
2025-03-03,Entity C,USD,payable,939493.43
2025-03-03,Entity C,EUR,payable,1067854.04
2025-03-03,Entity C,GBP,payable,1008040.89
2025-03-03,Entity C,JPY,payable,1038510.68
2025-03-03,Entity C,CAD,payable,1069380.96
2025-03-04,Entity A,USD,payable,1008833.66
2025-03-04,Entity A,EUR,payable,1035322.97
2025-03-04,Entity A,GBP,payable,1052158.66
2025-03-04,Entity A,JPY,payable,1032350.47
2025-03-04,Entity A,CAD,payable,1133098.07
2025-03-04,Entity B,USD,payable,1029429.72
2025-03-04,Entity B,EUR,payable,1041478.74
2025-03-04,Entity B,GBP,payable,1071876.17
2025-03-04,Entity B,JPY,payable,1015614.63
2025-03-04,Entity B,CAD,payable,1047873.38
2025-03-04,Entity C,USD,payable,1076398.74
2025-03-04,Entity C,EUR,payable,1050386.19
2025-03-04,Entity C,GBP,payable,1059965.13
2025-03-04,Entity C,JPY,payable,1042527.32
2025-03-04,Entity C,CAD,payable,1003121.8
2025-03-05,Entity A,USD,payable,1151431.52
2025-03-05,Entity A,EUR,payable,1208765.11
2025-03-05,Entity A,GBP,payable,1139303.85
2025-03-05,Entity A,JPY,payable,1147578.35
2025-03-05,Entity A,CAD,payable,1166276.7
2025-03-05,Entity B,USD,payable,1087794.57
2025-03-05,Entity B,EUR,payable,1206668.37
2025-03-05,Entity B,GBP,payable,1146660.94
2025-03-05,Entity B,JPY,payable,1203842.06
2025-03-05,Entity B,CAD,payable,1109246.47
2025-03-05,Entity C,USD,payable,1211290.26
2025-03-05,Entity C,EUR,payable,1169574.01
2025-03-05,Entity C,GBP,payable,1160689.39
2025-03-05,Entity C,JPY,payable,1147928.77
2025-03-05,Entity C,CAD,payable,1128626.64
2025-03-06,Entity A,USD,payable,1257602.88
2025-03-06,Entity A,EUR,payable,1215196.01
2025-03-06,Entity A,GBP,payable,1130898.82
2025-03-06,Entity A,JPY,payable,1164894.15
2025-03-06,Entity A,CAD,payable,1202147.78
2025-03-06,Entity B,USD,payable,1221981.57
2025-03-06,Entity B,EUR,payable,1207318.07
2025-03-06,Entity B,GBP,payable,1258340.44
2025-03-06,Entity B,JPY,payable,1131537.54
2025-03-06,Entity B,CAD,payable,1215325.13
2025-03-06,Entity C,USD,payable,1136862.44
2025-03-06,Entity C,EUR,payable,1239970.1
2025-03-06,Entity C,GBP,payable,1205803.26
2025-03-06,Entity C,JPY,payable,1226366.01
2025-03-06,Entity C,CAD,payable,1175026.29
2025-03-07,Entity A,USD,payable,1007359.45
2025-03-07,Entity A,EUR,payable,1294266.27
2025-03-07,Entity A,GBP,payable,1221425.67
2025-03-07,Entity A,JPY,payable,1243336.87
2025-03-07,Entity A,CAD,payable,1226944.34
2025-03-07,Entity B,USD,payable,1291694.02
2025-03-07,Entity B,EUR,payable,1283909.08
2025-03-07,Entity B,GBP,payable,1258139.55
2025-03-07,Entity B,JPY,payable,1194324.75
2025-03-07,Entity B,CAD,payable,1211798.61
2025-03-07,Entity C,USD,payable,1199256.42
2025-03-07,Entity C,EUR,payable,1150473.77
2025-03-07,Entity C,GBP,payable,1290852.21
2025-03-07,Entity C,JPY,payable,1227286.54
2025-03-07,Entity C,CAD,payable,1226859.73
2025-03-08,Entity A,USD,payable,1281335.59
2025-03-08,Entity A,EUR,payable,1202451.96
2025-03-08,Entity A,GBP,payable,1187872.66
2025-03-08,Entity A,JPY,payable,1212501.68
2025-03-08,Entity A,CAD,payable,1176184.74
2025-03-08,Entity B,USD,payable,1235265.73
2025-03-08,Entity B,EUR,payable,1206545.02
2025-03-08,Entity B,GBP,payable,1201200.65
2025-03-08,Entity B,JPY,payable,1197735.37
2025-03-08,Entity B,CAD,payable,1217242.64
2025-03-08,Entity C,USD,payable,1224830.75
2025-03-08,Entity C,EUR,payable,1200692.5
2025-03-08,Entity C,GBP,payable,1207140.86
2025-03-08,Entity C,JPY,payable,1218230.59
2025-03-08,Entity C,CAD,payable,1214194.78
2025-03-09,Entity A,USD,payable,1177988.3
2025-03-09,Entity A,EUR,payable,1149678.43
2025-03-09,Entity A,GBP,payable,1216928.98
2025-03-09,Entity A,JPY,payable,1180618.39
2025-03-09,Entity A,CAD,payable,1156591.39
2025-03-09,Entity B,USD,payable,1190520.63
2025-03-09,Entity B,EUR,payable,1173770.52
2025-03-09,Entity B,GBP,payable,1107392.21
2025-03-09,Entity B,JPY,payable,1190383.37
2025-03-09,Entity B,CAD,payable,1135965.01
2025-03-09,Entity C,USD,payable,1214122.37
2025-03-09,Entity C,EUR,payable,1167075.27
2025-03-09,Entity C,GBP,payable,1207948.07
2025-03-09,Entity C,JPY,payable,1151536.52
2025-03-09,Entity C,CAD,payable,1179542.43
2025-03-10,Entity A,USD,payable,1193492.35
2025-03-10,Entity A,EUR,payable,1134321.95
2025-03-10,Entity A,GBP,payable,926234.11
2025-03-10,Entity A,JPY,payable,1171284.23
2025-03-10,Entity A,CAD,payable,1140655.99
2025-03-10,Entity B,USD,payable,1109216.92
2025-03-10,Entity B,EUR,payable,1178761.96
2025-03-10,Entity B,GBP,payable,1130314.32
2025-03-10,Entity B,JPY,payable,1028803.08
2025-03-10,Entity B,CAD,payable,1130089.73
2025-03-10,Entity C,USD,payable,1103540.86
2025-03-10,Entity C,EUR,payable,1079831.58
2025-03-10,Entity C,GBP,payable,1095585.54
2025-03-10,Entity C,JPY,payable,1149458.95
